duration,protocol_type,service,flag,src_bytes,dst_bytes,logged_in,num_failed_logins,root_shell,su_attempted,num_file_creations,num_access_files,same_srv_rate,diff_srv_rate,attack_type
935,PACS,lab_results,S0,2651,3384,0,3,0,1,5,26,0.66,0.6,data_modification
3552,EHR,radiology,REJ,941,5970,1,5,0,1,9,92,0.16,0.16,privilege_misuse
2023,PACS,radiology,REJ,659,3932,0,4,0,0,16,88,0.63,0.39,privilege_misuse
772,EHR,patient_records,S0,9990,5145,1,3,0,0,4,60,0.04,0.0,insider_data_leakage
1060,EHR,patient_records,SF,5361,5727,0,5,0,0,6,55,0.31,0.21,credential_sharing
915,HL7_API,radiology,REJ,8163,6818,0,5,0,0,8,45,0.59,0.1,data_modification
2212,PACS,radiology,S0,542,666,0,4,0,1,9,58,0.26,0.16,unauthorized_access
377,EHR,prescriptions,REJ,8102,413,1,0,0,0,18,34,0.94,0.96,normal
2366,HL7_API,radiology,REJ,367,4698,1,4,0,1,8,99,0.91,0.04,privilege_misuse
1191,PACS,lab_results,SF,6022,2638,1,1,1,0,2,64,0.81,0.5,privilege_misuse
3164,EHR,patient_records,REJ,1877,3280,1,4,1,0,0,72,0.48,0.62,insider_data_leakage
3150,PACS,patient_records,S0,5058,5809,0,1,1,1,7,29,0.62,0.57,policy_violation
1574,HL7_API,lab_results,SF,1313,3516,1,3,1,1,14,69,0.8,0.95,unauthorized_access
1679,PACS,radiology,REJ,1589,5756,1,1,0,0,7,19,0.62,0.45,privilege_misuse
976,HL7_API,lab_results,SF,1801,674,0,1,0,0,13,64,0.3,0.65,normal
567,HL7_API,prescriptions,SF,3279,6302,0,2,1,1,16,18,0.36,0.45,credential_sharing
1739,HL7_API,patient_records,REJ,2719,7384,1,2,1,0,6,80,0.12,0.96,audit_log_tampering
1674,PACS,patient_records,SF,7474,2909,0,5,1,0,15,36,0.12,0.19,privilege_misuse
511,EHR,prescriptions,S0,5706,3549,0,3,1,1,15,33,0.91,0.15,insider_data_leakage
3193,HL7_API,radiology,SF,893,3329,1,4,0,1,18,64,0.67,0.4,insider_data_leakage
220,HL7_API,prescriptions,SF,9974,5561,0,4,0,0,4,30,0.14,0.37,credential_sharing
615,EHR,lab_results,S0,6755,96,1,2,1,1,20,50,0.5,0.27,unauthorized_access
2059,HL7_API,lab_results,S0,8459,1747,0,3,1,0,17,90,0.37,0.21,audit_log_tampering
159,HL7_API,radiology,S0,5592,3912,0,3,0,0,13,36,0.2,0.51,credential_sharing
1675,PACS,lab_results,S0,915,5698,0,3,0,0,1,26,0.18,0.0,data_modification
54,HL7_API,patient_records,S0,7920,2220,1,2,0,0,11,41,0.62,0.17,insider_data_leakage
2973,HL7_API,patient_records,S0,9990,874,0,1,1,1,7,43,0.7,0.97,unauthorized_access
1589,PACS,patient_records,REJ,1382,7611,1,1,1,1,14,95,0.76,0.61,insider_data_leakage
2194,HL7_API,radiology,REJ,9860,7823,0,5,0,0,11,52,0.03,0.29,insider_data_leakage
3230,HL7_API,radiology,S0,4455,6557,0,2,1,0,15,52,0.73,0.46,data_modification
446,PACS,radiology,S0,1160,6787,1,4,1,1,16,98,0.96,0.96,unauthorized_access
2753,EHR,patient_records,S0,1661,7053,1,1,0,0,1,27,0.29,0.79,insider_data_leakage
2598,PACS,patient_records,SF,3630,3410,1,5,0,1,10,49,0.55,0.49,policy_violation
287,PACS,radiology,REJ,8022,6435,1,5,1,0,4,89,0.5,0.92,credential_sharing
3064,HL7_API,billing,SF,6417,4130,0,1,1,0,3,4,0.81,0.86,unauthorized_access
1798,HL7_API,radiology,SF,3804,2620,1,5,1,1,1,12,0.04,0.73,policy_violation
1042,PACS,prescriptions,SF,8707,3976,0,5,0,0,1,95,0.08,0.35,unauthorized_access
2698,HL7_API,lab_results,REJ,2868,4869,1,1,1,1,13,83,0.5,0.48,data_modification
2172,EHR,billing,SF,1229,3268,1,3,1,0,16,17,0.27,0.34,privilege_misuse
1805,HL7_API,patient_records,SF,8793,7256,0,4,0,1,20,51,0.5,0.75,audit_log_tampering
2916,PACS,prescriptions,SF,858,5352,0,0,0,0,9,94,0.16,0.41,normal
1530,EHR,lab_results,REJ,6968,6531,1,1,0,1,10,26,0.93,0.06,policy_violation
2702,HL7_API,radiology,SF,4006,4193,1,3,1,1,6,57,0.6,0.9,credential_sharing
1417,PACS,billing,S0,7560,4512,0,4,0,0,10,75,0.01,0.44,audit_log_tampering
2869,HL7_API,billing,REJ,8965,419,1,5,1,0,7,85,0.39,0.69,unauthorized_access
2394,PACS,prescriptions,REJ,3335,5732,0,3,0,0,8,71,0.96,0.6,unauthorized_access
2008,PACS,radiology,REJ,9284,4958,1,1,0,0,7,40,0.45,0.07,privilege_misuse
656,EHR,billing,S0,749,3666,0,3,1,1,20,17,0.77,0.16,data_modification
2494,EHR,lab_results,S0,1318,4528,1,1,1,0,16,47,0.81,0.08,insider_data_leakage
2134,EHR,radiology,REJ,5933,2350,0,4,1,0,3,76,0.51,0.2,unauthorized_access
1708,HL7_API,billing,S0,5235,1925,0,2,0,0,17,77,0.59,0.51,data_modification
535,PACS,patient_records,S0,6964,1513,1,3,0,0,15,93,0.07,0.21,unauthorized_access
632,PACS,billing,REJ,3577,6629,0,1,0,1,20,53,0.9,0.04,data_modification
2367,HL7_API,patient_records,REJ,3135,7460,0,3,0,1,3,45,0.82,0.32,insider_data_leakage
2562,EHR,lab_results,S0,8501,2428,1,4,1,0,14,22,0.9,0.43,credential_sharing
377,PACS,lab_results,SF,2749,3560,0,4,1,0,5,23,0.74,0.2,audit_log_tampering
1664,EHR,lab_results,S0,2484,1585,0,1,0,1,17,44,0.85,0.9,privilege_misuse
3192,EHR,patient_records,REJ,9961,7740,0,4,0,0,20,25,0.48,0.64,insider_data_leakage
1074,HL7_API,billing,S0,9596,7458,1,2,0,0,4,36,0.97,0.55,data_modification
1418,PACS,radiology,REJ,6040,5582,1,5,1,0,17,4,0.94,0.17,privilege_misuse
698,PACS,lab_results,SF,8004,5318,1,2,0,1,4,68,0.82,0.01,insider_data_leakage
3487,HL7_API,patient_records,SF,9371,1217,1,2,0,0,19,41,0.02,0.34,privilege_misuse
843,PACS,billing,S0,4317,2705,0,0,0,0,16,85,0.86,0.08,normal
118,PACS,lab_results,REJ,291,7038,0,1,0,1,3,21,0.76,0.05,unauthorized_access
1825,HL7_API,patient_records,SF,5642,415,1,4,0,1,3,49,0.4,0.71,policy_violation
1903,PACS,prescriptions,S0,6376,2438,1,5,1,1,5,31,0.78,0.01,audit_log_tampering
3046,EHR,patient_records,SF,6301,6914,0,1,1,1,7,40,0.66,0.02,policy_violation
2994,HL7_API,patient_records,REJ,6904,3834,0,5,0,1,6,58,0.87,0.36,unauthorized_access
952,HL7_API,billing,S0,5626,3599,0,3,0,0,5,75,0.6,0.41,policy_violation
1050,EHR,patient_records,S0,6168,4408,0,3,0,0,11,66,0.3,0.26,insider_data_leakage
1551,HL7_API,radiology,S0,8845,5756,0,4,0,1,1,23,0.9,0.59,data_modification
1942,PACS,prescriptions,S0,5403,1321,0,4,1,0,4,6,0.02,0.3,audit_log_tampering
2501,PACS,radiology,REJ,8573,238,0,5,0,1,8,97,0.13,0.66,insider_data_leakage
2018,EHR,billing,S0,6620,2041,0,2,1,1,7,22,0.42,0.05,credential_sharing
1522,HL7_API,billing,SF,1195,6964,1,3,0,1,20,64,0.45,0.2,data_modification
2817,PACS,radiology,S0,3703,3460,0,3,0,1,2,51,0.3,0.98,policy_violation
3288,PACS,radiology,SF,9163,7523,0,1,0,1,14,90,0.03,0.37,unauthorized_access
476,HL7_API,billing,S0,1062,6538,1,5,0,1,16,87,0.05,0.94,unauthorized_access
796,PACS,prescriptions,REJ,7526,6285,1,2,0,1,14,100,0.24,0.95,privilege_misuse
3468,PACS,prescriptions,S0,7522,4151,0,5,0,0,4,13,0.39,0.96,privilege_misuse
2289,PACS,patient_records,SF,1885,1528,1,3,0,0,17,16,0.65,0.4,insider_data_leakage
1378,HL7_API,radiology,S0,7115,5552,1,4,0,0,3,79,0.14,0.82,policy_violation
2450,HL7_API,patient_records,S0,9930,2218,1,3,0,0,12,84,0.74,0.89,insider_data_leakage
2790,EHR,billing,SF,2192,4162,0,1,0,0,3,50,0.31,0.13,normal
2231,EHR,billing,REJ,9938,2544,1,2,0,1,15,61,0.37,0.58,data_modification
965,HL7_API,radiology,S0,8399,4167,0,1,1,1,8,23,0.11,0.54,insider_data_leakage
2317,HL7_API,prescriptions,S0,2927,1260,0,3,0,0,1,42,0.11,0.97,unauthorized_access
3389,HL7_API,prescriptions,SF,3848,3782,0,2,0,0,14,78,0.57,0.91,privilege_misuse
1305,PACS,prescriptions,S0,1431,1878,0,4,0,0,3,88,0.93,0.94,privilege_misuse
265,EHR,radiology,SF,6068,2402,0,3,0,1,9,27,0.73,0.39,credential_sharing
666,EHR,billing,REJ,4070,1645,0,1,1,0,20,55,0.16,0.26,data_modification
2933,EHR,patient_records,S0,4750,7916,0,0,0,0,8,24,0.29,0.13,normal
2756,PACS,prescriptions,SF,7150,3303,0,1,1,0,10,5,0.23,0.61,policy_violation
2003,EHR,billing,S0,8001,5597,0,2,1,1,13,39,0.27,0.21,audit_log_tampering
368,EHR,billing,SF,5031,2514,1,4,0,0,0,73,0.57,0.28,policy_violation
3583,PACS,lab_results,REJ,9544,3641,0,2,1,0,9,59,0.32,1.0,insider_data_leakage
2707,HL7_API,billing,SF,303,742,0,4,1,1,5,16,0.58,0.49,data_modification
1783,PACS,prescriptions,SF,3414,1540,0,5,1,1,8,35,0.41,0.98,audit_log_tampering
2104,HL7_API,patient_records,REJ,1742,58,0,5,1,1,17,1,0.24,0.17,policy_violation
3053,EHR,lab_results,REJ,4074,496,1,5,0,1,13,22,0.11,0.45,insider_data_leakage
509,PACS,radiology,REJ,5129,7618,1,5,0,1,19,13,0.02,0.73,unauthorized_access
829,EHR,radiology,S0,8765,257,0,5,1,0,7,10,0.28,0.28,data_modification
498,HL7_API,billing,SF,4116,667,1,0,0,0,8,97,0.01,0.31,normal
2889,EHR,prescriptions,S0,2430,4156,1,3,0,0,14,42,0.73,0.15,privilege_misuse
2283,EHR,prescriptions,SF,4909,4368,0,4,0,1,13,68,0.13,0.12,audit_log_tampering
980,PACS,billing,S0,8934,2020,1,5,0,1,5,50,0.67,0.11,insider_data_leakage
220,HL7_API,patient_records,SF,2164,1722,0,3,0,0,1,44,0.26,0.76,policy_violation
2374,HL7_API,lab_results,S0,584,1245,1,1,0,0,13,20,0.79,0.8,normal
1747,PACS,prescriptions,REJ,8304,3837,0,3,0,1,19,95,0.04,0.92,data_modification
630,PACS,lab_results,SF,2609,7434,0,1,0,0,5,46,0.35,0.19,normal
1008,HL7_API,billing,S0,5663,5112,0,5,1,1,0,86,0.65,0.4,audit_log_tampering
3017,HL7_API,radiology,REJ,9421,3652,0,1,0,0,17,26,0.85,0.49,audit_log_tampering
2013,HL7_API,prescriptions,S0,3518,244,1,4,1,0,13,80,0.97,0.29,audit_log_tampering
1728,PACS,billing,SF,7797,6903,0,4,1,0,19,56,0.53,0.65,policy_violation
2213,EHR,lab_results,REJ,8859,2509,1,3,0,0,7,75,0.6,0.91,audit_log_tampering
2676,EHR,patient_records,REJ,9938,1767,0,5,1,1,4,35,0.4,0.22,unauthorized_access
908,EHR,prescriptions,S0,2007,1238,1,1,1,0,18,90,0.88,0.48,insider_data_leakage
2481,PACS,prescriptions,SF,888,5205,0,5,1,0,6,9,0.62,0.1,audit_log_tampering
304,EHR,radiology,SF,9596,2513,1,0,0,0,14,20,0.74,0.81,normal
1604,EHR,prescriptions,SF,8654,1550,0,5,1,1,6,48,0.28,0.65,insider_data_leakage
1889,HL7_API,billing,REJ,7513,5878,0,2,0,0,12,74,0.89,0.04,credential_sharing
75,HL7_API,radiology,S0,5957,1340,1,4,0,0,10,92,0.38,0.14,insider_data_leakage
1220,HL7_API,prescriptions,S0,7958,1852,1,5,0,1,2,75,0.62,0.83,insider_data_leakage
910,PACS,radiology,S0,3152,1950,0,1,0,1,3,39,0.75,0.64,credential_sharing
2420,PACS,patient_records,S0,6809,3722,0,1,0,0,16,84,0.13,0.02,normal
3067,HL7_API,billing,S0,5512,2760,0,5,1,1,2,54,0.77,0.48,insider_data_leakage
2014,EHR,patient_records,SF,4339,247,1,1,0,0,17,65,0.3,0.52,normal
423,EHR,lab_results,S0,9097,2930,0,0,0,0,12,52,0.76,0.49,normal
2146,EHR,radiology,SF,9278,1227,1,2,1,1,13,67,0.54,0.89,unauthorized_access
2935,EHR,radiology,S0,4428,2345,1,1,1,1,5,98,0.7,0.49,policy_violation
935,EHR,billing,REJ,5327,4503,0,2,0,1,1,46,0.43,0.95,unauthorized_access
1699,PACS,billing,REJ,3242,4029,0,1,0,0,20,84,0.7,0.3,unauthorized_access
2774,PACS,radiology,REJ,5125,6610,1,2,1,0,1,31,0.91,0.25,privilege_misuse
2007,EHR,billing,S0,1212,7878,1,5,1,1,7,9,0.96,0.83,policy_violation
3080,HL7_API,lab_results,S0,9102,989,1,3,1,1,13,43,0.21,0.61,data_modification
1822,EHR,patient_records,REJ,1938,4527,1,1,0,0,19,39,0.13,0.24,normal
1821,EHR,prescriptions,SF,4335,4883,1,1,0,0,9,86,0.12,0.5,normal
2762,HL7_API,radiology,SF,3221,573,0,4,1,1,19,2,0.73,0.21,insider_data_leakage
580,HL7_API,lab_results,S0,9876,1628,0,1,0,0,17,10,0.4,0.38,audit_log_tampering
731,EHR,billing,SF,8332,1590,1,1,0,0,14,45,0.98,0.15,policy_violation
2076,EHR,radiology,S0,4344,6662,0,1,0,0,4,95,0.15,0.98,insider_data_leakage
822,HL7_API,billing,S0,2585,4599,0,5,1,0,17,19,0.64,0.61,insider_data_leakage
1139,PACS,prescriptions,S0,6171,7364,0,5,1,0,1,94,0.99,0.12,privilege_misuse
3224,EHR,prescriptions,SF,1176,5655,0,1,1,0,6,9,0.0,0.34,privilege_misuse
661,EHR,patient_records,S0,270,4806,0,0,0,0,17,52,0.99,0.2,normal
319,HL7_API,radiology,SF,4656,2563,0,2,0,1,20,46,0.58,0.66,credential_sharing
1603,EHR,prescriptions,SF,8163,7214,1,4,1,1,8,3,0.46,0.74,audit_log_tampering
299,EHR,prescriptions,REJ,7666,892,0,0,0,0,3,70,0.81,0.18,normal
2581,EHR,billing,S0,3083,3689,1,2,1,0,20,17,0.37,0.01,credential_sharing
2837,EHR,patient_records,SF,9062,3198,0,4,1,0,16,36,0.91,0.7,insider_data_leakage
2830,PACS,patient_records,REJ,1971,4754,1,3,1,0,9,98,0.82,0.67,audit_log_tampering
178,EHR,billing,SF,2113,751,1,2,1,0,1,36,0.35,0.74,audit_log_tampering
1088,HL7_API,billing,SF,4175,4069,0,5,1,0,11,30,0.38,0.24,unauthorized_access
637,PACS,prescriptions,S0,9729,1077,1,5,0,1,4,63,0.11,0.0,insider_data_leakage
2965,PACS,lab_results,S0,3117,4516,1,2,0,1,18,87,0.59,0.5,insider_data_leakage
3544,PACS,radiology,REJ,5716,6289,1,2,0,1,11,20,0.9,0.44,unauthorized_access
1423,HL7_API,billing,S0,7595,4154,1,3,1,0,11,59,0.07,0.12,unauthorized_access
937,PACS,radiology,REJ,1152,2588,1,3,1,1,17,73,0.66,0.43,unauthorized_access
3338,PACS,lab_results,REJ,4688,4881,0,1,1,0,2,48,0.91,0.58,unauthorized_access
1745,HL7_API,prescriptions,S0,3851,811,0,2,1,1,20,65,0.6,0.99,policy_violation
1509,EHR,radiology,SF,3531,5978,0,2,0,0,2,16,0.32,0.57,credential_sharing
2654,PACS,billing,SF,3086,7154,1,4,1,1,0,1,0.45,0.73,data_modification
3103,EHR,prescriptions,SF,997,7854,0,0,0,0,5,37,0.57,0.08,normal
11,EHR,billing,REJ,7626,4640,0,1,0,1,15,34,0.98,0.86,audit_log_tampering
3407,PACS,patient_records,S0,4892,2333,0,2,1,1,11,3,0.62,0.76,privilege_misuse
426,HL7_API,radiology,S0,1580,7313,1,5,0,1,4,94,0.84,0.86,insider_data_leakage
2941,HL7_API,radiology,S0,3190,5986,1,4,0,1,18,72,0.29,0.37,data_modification
1906,EHR,radiology,REJ,7298,2238,0,1,0,0,12,37,0.91,0.25,data_modification
2567,EHR,lab_results,REJ,7754,5853,1,1,0,0,16,9,0.86,0.27,normal
976,EHR,radiology,REJ,9823,570,0,5,1,1,15,4,0.94,0.33,privilege_misuse
1279,HL7_API,patient_records,REJ,6266,3066,0,2,1,0,18,61,0.1,0.25,insider_data_leakage
2502,HL7_API,billing,REJ,5683,4012,0,2,1,1,16,38,0.97,0.36,audit_log_tampering
1231,HL7_API,patient_records,REJ,2067,5396,0,0,0,0,16,7,0.59,0.86,normal
3305,EHR,patient_records,SF,3721,5436,1,3,1,1,20,86,0.46,0.65,credential_sharing
631,EHR,prescriptions,SF,9930,6016,1,4,0,1,3,9,0.17,0.8,data_modification
911,HL7_API,prescriptions,S0,6923,703,1,2,1,0,5,5,0.35,0.81,policy_violation
1290,PACS,prescriptions,REJ,3568,7176,0,1,0,0,2,41,0.87,0.17,unauthorized_access
148,EHR,patient_records,S0,762,2992,1,3,0,0,11,4,0.87,0.77,policy_violation
2075,HL7_API,prescriptions,REJ,3562,6380,1,1,0,0,18,1,0.4,0.74,normal
2051,PACS,lab_results,S0,1111,2760,0,4,1,1,6,80,0.14,0.69,insider_data_leakage
3554,EHR,lab_results,REJ,8592,201,1,5,0,1,14,6,0.46,0.81,credential_sharing
178,HL7_API,lab_results,SF,2645,3093,0,5,0,1,14,13,0.47,0.51,policy_violation
3378,EHR,radiology,S0,9451,3443,1,3,0,0,1,59,0.9,0.93,unauthorized_access
519,EHR,patient_records,S0,8198,2734,0,2,0,0,15,61,0.44,0.32,privilege_misuse
3428,HL7_API,radiology,REJ,6577,5535,1,5,1,1,14,82,0.73,0.05,credential_sharing
623,EHR,patient_records,SF,7558,924,1,5,0,1,0,51,0.19,0.0,credential_sharing
496,PACS,prescriptions,REJ,9092,3344,1,2,1,0,11,22,0.94,0.71,credential_sharing
3579,PACS,billing,S0,7197,6059,0,4,0,1,9,19,0.19,0.71,insider_data_leakage
860,HL7_API,lab_results,SF,1897,128,1,4,0,0,0,44,0.94,0.91,privilege_misuse
3146,PACS,prescriptions,REJ,2457,6598,1,5,1,0,0,59,0.49,0.31,insider_data_leakage
2450,HL7_API,prescriptions,SF,3444,5822,0,2,0,1,18,29,0.51,0.01,unauthorized_access
102,EHR,patient_records,REJ,9778,3101,0,1,0,1,7,13,0.66,0.68,credential_sharing
678,PACS,patient_records,S0,5920,5373,1,2,1,0,20,73,0.87,0.77,privilege_misuse
2269,EHR,lab_results,S0,5795,3843,1,1,0,0,2,49,0.4,0.89,credential_sharing
2906,EHR,billing,SF,328,342,0,0,0,0,10,75,0.32,0.68,normal
1756,PACS,lab_results,SF,4942,1964,0,5,0,0,18,18,0.58,0.07,unauthorized_access
3435,EHR,billing,REJ,7275,51,0,2,1,0,0,84,0.12,0.63,unauthorized_access
1337,EHR,radiology,REJ,7514,2697,1,1,1,0,12,18,0.1,0.77,unauthorized_access
1997,PACS,lab_results,S0,5337,4973,0,2,0,0,6,13,0.62,0.97,data_modification
1588,PACS,billing,SF,7344,7114,1,5,1,0,11,81,0.13,0.6,credential_sharing
209,HL7_API,billing,SF,8754,356,0,1,1,1,9,4,0.06,0.95,insider_data_leakage
195,PACS,prescriptions,SF,8787,4801,1,4,0,0,20,70,0.06,0.52,policy_violation
1553,PACS,radiology,SF,8012,7126,1,4,0,0,8,8,0.24,0.63,audit_log_tampering
3585,EHR,billing,SF,6173,909,0,3,0,1,18,74,0.8,0.65,data_modification
2878,PACS,radiology,SF,9151,2456,1,5,1,1,14,41,0.35,0.28,audit_log_tampering
2412,HL7_API,radiology,SF,3070,1683,1,3,0,0,14,66,0.6,0.66,unauthorized_access
3553,EHR,billing,SF,5418,52,0,1,0,1,8,8,0.99,0.19,privilege_misuse
541,EHR,patient_records,REJ,3340,1237,0,2,1,0,10,61,0.64,0.65,policy_violation
2485,EHR,radiology,REJ,9280,6455,0,1,0,1,12,84,0.49,0.72,policy_violation
3357,EHR,lab_results,S0,4630,7804,0,3,0,0,14,57,0.31,0.35,privilege_misuse
2741,PACS,billing,REJ,3662,5974,0,4,0,1,1,30,0.69,0.9,policy_violation
1254,PACS,radiology,REJ,4117,5071,1,4,0,0,14,74,0.62,0.9,policy_violation
2371,HL7_API,patient_records,REJ,3477,2013,0,3,0,1,19,7,0.51,0.45,privilege_misuse
422,PACS,lab_results,S0,9469,520,1,5,0,1,2,38,0.57,0.45,insider_data_leakage
2280,HL7_API,lab_results,REJ,7083,5190,0,4,1,0,3,57,0.93,0.87,audit_log_tampering
2399,EHR,radiology,S0,2054,2594,0,4,0,0,11,18,0.23,0.84,audit_log_tampering
7,HL7_API,radiology,REJ,7664,1345,0,2,0,0,12,80,0.29,0.63,privilege_misuse
3584,EHR,lab_results,REJ,8867,949,1,5,1,0,4,8,0.91,0.12,policy_violation
2329,HL7_API,billing,REJ,1764,1033,0,1,0,0,0,45,0.16,0.86,audit_log_tampering
119,PACS,prescriptions,S0,3545,6933,0,1,1,0,10,70,0.62,0.96,unauthorized_access
3190,PACS,prescriptions,S0,4145,3646,1,1,0,0,0,82,0.37,0.12,unauthorized_access
1116,PACS,patient_records,S0,2439,3237,1,4,0,1,10,19,0.0,0.11,insider_data_leakage
2176,EHR,radiology,SF,6506,4535,1,5,0,0,12,50,0.84,0.93,insider_data_leakage
1667,PACS,lab_results,SF,1600,497,1,0,0,0,5,51,0.77,0.2,normal
3069,HL7_API,prescriptions,REJ,750,3375,0,4,1,1,10,47,0.19,0.41,privilege_misuse
2375,EHR,patient_records,SF,9066,3207,1,3,0,1,0,68,0.5,0.23,insider_data_leakage
3353,HL7_API,radiology,SF,203,4729,1,0,0,0,9,91,0.66,0.87,normal
1066,HL7_API,radiology,SF,9518,1293,0,0,0,0,12,41,0.05,0.98,normal
1529,EHR,patient_records,SF,5986,3397,1,1,0,0,2,23,0.08,0.34,normal
2999,PACS,radiology,REJ,2239,5648,0,4,1,1,13,30,0.73,0.82,credential_sharing
3356,PACS,patient_records,SF,2741,1789,1,1,0,0,14,16,0.81,0.42,credential_sharing
1290,EHR,radiology,SF,2545,4241,0,1,0,0,4,76,0.07,0.57,normal
1970,PACS,radiology,SF,7205,7496,0,1,0,1,11,51,0.82,0.56,unauthorized_access
110,HL7_API,lab_results,REJ,336,2237,1,1,0,0,13,18,0.15,0.46,data_modification
594,HL7_API,prescriptions,REJ,3576,3096,1,3,1,0,13,100,0.22,0.69,unauthorized_access
3022,PACS,billing,SF,1367,6027,1,1,1,1,5,15,0.46,0.24,insider_data_leakage
2735,PACS,prescriptions,REJ,1370,6370,1,1,0,0,18,29,0.43,0.34,audit_log_tampering
3398,PACS,prescriptions,REJ,8905,398,0,5,0,0,9,87,0.33,0.27,audit_log_tampering
2962,HL7_API,prescriptions,REJ,9869,798,0,3,1,0,10,32,0.07,0.01,unauthorized_access
217,EHR,lab_results,SF,769,4335,1,2,1,0,19,78,0.11,0.69,insider_data_leakage
2091,HL7_API,radiology,S0,5214,5596,1,4,1,1,0,13,0.68,0.86,credential_sharing
1391,EHR,prescriptions,S0,9010,5386,0,5,1,0,15,40,0.42,0.62,data_modification
1802,HL7_API,billing,S0,9680,7025,0,5,1,0,5,84,0.98,0.51,privilege_misuse
2847,EHR,patient_records,S0,659,3496,0,3,0,1,13,13,0.67,0.37,insider_data_leakage
1619,HL7_API,billing,SF,7474,1556,1,3,0,0,3,59,0.43,0.26,unauthorized_access
1313,EHR,billing,SF,5772,4538,0,4,0,0,17,42,0.98,0.36,audit_log_tampering
2107,EHR,billing,REJ,3435,1739,0,4,1,1,17,61,0.23,0.02,unauthorized_access
1972,EHR,billing,SF,1091,1287,0,5,0,1,8,75,0.98,0.71,unauthorized_access
2253,EHR,radiology,SF,9932,6524,0,2,1,1,3,93,0.57,0.4,privilege_misuse
2582,HL7_API,patient_records,SF,3181,1428,0,4,0,1,3,98,0.58,0.79,policy_violation
1813,PACS,patient_records,S0,8124,3783,0,4,0,1,10,58,0.54,0.72,data_modification
2666,PACS,lab_results,S0,7039,4786,0,1,1,1,0,73,0.44,0.7,privilege_misuse
1884,EHR,lab_results,REJ,693,5824,0,4,0,0,18,99,0.61,0.0,policy_violation
1852,PACS,lab_results,SF,4406,1937,0,5,0,0,0,50,0.51,0.22,unauthorized_access
356,EHR,prescriptions,S0,7212,1010,1,4,1,0,11,4,0.27,0.79,insider_data_leakage
3273,EHR,prescriptions,S0,4883,6458,0,0,0,0,12,49,0.27,0.52,normal
2196,HL7_API,lab_results,S0,8005,3978,1,2,0,1,20,98,0.0,0.78,insider_data_leakage
2531,PACS,radiology,S0,3465,4938,0,1,1,0,11,32,0.16,0.44,insider_data_leakage
1757,HL7_API,billing,S0,7697,7172,0,5,0,0,7,96,0.83,0.41,data_modification
2291,PACS,lab_results,SF,2734,6583,1,4,0,1,3,74,0.52,0.95,privilege_misuse
3533,EHR,billing,SF,7513,6909,0,1,1,0,14,84,0.95,0.52,privilege_misuse
1912,PACS,radiology,S0,2123,6728,0,1,1,1,10,29,0.19,0.1,insider_data_leakage
3399,HL7_API,patient_records,SF,9011,4595,0,5,0,0,8,46,0.13,0.34,unauthorized_access
632,HL7_API,lab_results,S0,3043,5805,0,5,0,0,6,56,0.69,0.68,unauthorized_access
3084,HL7_API,billing,SF,6100,738,0,4,1,1,8,86,0.3,0.01,audit_log_tampering
2150,PACS,billing,SF,9989,7922,1,5,0,0,5,59,0.78,0.58,audit_log_tampering
2110,HL7_API,prescriptions,REJ,211,3522,1,4,0,0,15,20,0.24,0.31,data_modification
3010,HL7_API,prescriptions,SF,4987,7761,1,1,0,0,10,22,0.3,0.37,unauthorized_access
2777,PACS,billing,SF,7507,378,1,4,0,1,10,2,0.39,0.55,credential_sharing
1661,PACS,lab_results,SF,6376,7296,0,4,1,0,13,23,0.08,0.91,insider_data_leakage
2099,PACS,prescriptions,REJ,534,6442,0,2,0,0,3,55,0.39,0.83,data_modification
3032,PACS,billing,REJ,797,2669,1,1,1,0,6,27,0.54,0.12,audit_log_tampering
1923,PACS,radiology,REJ,9268,712,1,2,1,1,10,5,0.54,0.49,insider_data_leakage
3554,EHR,billing,S0,843,5397,1,0,0,0,3,68,0.09,0.52,normal
2360,PACS,radiology,S0,6897,1799,1,2,0,0,17,39,0.98,0.4,audit_log_tampering
762,HL7_API,lab_results,SF,481,3266,1,1,0,0,6,16,0.72,0.83,normal
2191,EHR,prescriptions,SF,3941,4268,1,3,1,1,5,71,0.65,0.0,audit_log_tampering
1193,PACS,billing,SF,5367,2296,1,2,0,1,20,50,0.07,0.06,unauthorized_access
1266,EHR,billing,SF,4958,3932,0,2,1,1,11,95,0.7,0.25,policy_violation
2610,HL7_API,prescriptions,REJ,1391,1871,1,1,0,0,2,13,0.03,0.4,normal
3241,EHR,lab_results,REJ,2817,2407,1,2,1,1,6,86,0.15,0.21,audit_log_tampering
3141,EHR,billing,SF,2174,7182,0,5,0,1,4,5,0.47,0.47,policy_violation
182,EHR,patient_records,S0,4439,7062,1,3,0,0,13,15,0.47,0.27,data_modification
1090,PACS,lab_results,REJ,4093,370,0,3,1,1,20,94,0.59,0.91,data_modification
395,EHR,prescriptions,SF,1982,7962,0,1,1,0,7,67,0.88,0.45,credential_sharing
1358,EHR,prescriptions,S0,3741,6330,1,5,0,1,15,60,0.49,0.22,privilege_misuse
1717,EHR,prescriptions,REJ,6962,1932,0,3,0,1,8,62,0.12,0.65,audit_log_tampering
2181,PACS,patient_records,REJ,6014,3406,0,1,1,0,2,51,0.55,0.8,unauthorized_access
1916,PACS,radiology,SF,8449,6756,1,3,1,0,7,41,0.05,0.65,policy_violation
